state,treated,period,post,employment,treated_x_post
PA,0,-1,0,12.676026595902346,0
PA,0,-1,0,20.009809585002756,0
PA,0,-1,0,13.534475945818038,0
PA,0,-1,0,14.126143127688788,0
PA,0,-1,0,18.39614340967219,0
PA,0,-1,0,19.99329806377131,0
PA,0,-1,0,20.069570516957285,0
PA,0,-1,0,18.51438595905766,0
PA,0,-1,0,15.675405492108338,0
PA,0,-1,0,15.833786916563668,0
PA,0,-1,0,18.747050623378524,0
PA,0,-1,0,19.99873507664544,0
PA,0,-1,0,15.562832465288828,0
PA,0,-1,0,16.119342488246563,0
PA,0,-1,0,16.360674974840247,0
PA,0,-1,0,18.180366270734403,0
PA,0,-1,0,15.385842598574765,0
PA,0,-1,0,17.978248311433383,0
PA,0,-1,0,18.600037772881503,0
PA,0,-1,0,19.447959794405286,0
PA,0,-1,0,19.290401499373072,0
NJ,1,0,0,18.507219831620574,0
NJ,1,0,0,22.183367129668827,0
NJ,1,0,0,23.25747692466435,0
NJ,1,0,0,20.08605198825672,0
NJ,1,0,0,20.910067458404452,0
NJ,1,0,0,25.919999981619437,0
NJ,1,0,0,16.49426656651601,0
NJ,1,0,0,28.079752413104497,0
NJ,1,0,0,25.424966686219705,0
NJ,1,0,0,21.161788131706828,0
NJ,1,0,0,26.56752190534401,0
NJ,1,0,0,19.31871656833246,0
NJ,1,0,0,23.485054517860622,0
NJ,1,0,0,18.118772558235904,0
NJ,1,0,0,26.42640252187134,0
NJ,1,0,0,20.22709673064093,0
NJ,1,0,0,24.44854107176616,0
NJ,1,0,0,22.62095897695765,0
NJ,1,0,0,20.98794579396799,0
NJ,1,0,0,20.51325603358066,0
NJ,1,0,0,29.13656932373789,0
NJ,1,0,0,20.15568104965922,0
NJ,1,0,0,23.52862157625013,0
NJ,1,0,0,23.94891908832991,0
NJ,1,0,0,25.268659636869746,0
NJ,1,0,0,25.14749127107019,0
NJ,1,0,0,18.955871454790095,0
NJ,1,0,0,22.02482455192609,0
NJ,1,0,0,23.940498967859753,0
NJ,1,0,0,22.920736260706217,0
NJ,1,0,0,20.124472145198517,0
NJ,1,0,0,20.752435370224823,0
NJ,1,0,0,21.90060224405725,0
NJ,1,0,0,18.88368536832832,0
NJ,1,0,0,21.949108518027725,0
NJ,1,0,0,23.705537235387098,0
NJ,1,0,0,23.575003608000102,0
NJ,1,0,0,23.481706124931282,0
NJ,1,0,0,19.546299595492968,0
NJ,1,0,0,17.473470432023422,0
NJ,1,0,0,23.00455169240521,0
NJ,1,0,0,20.031296067972598,0
NJ,1,0,0,23.134937565473603,0
NJ,1,0,0,26.46211463112087,0
NJ,1,0,0,22.583464199067585,0
NJ,1,0,0,21.409873698199096,0
NJ,1,0,0,19.964341722439478,0
NJ,1,0,0,19.384993755814243,0
NJ,1,0,0,25.63223974270913,0
NJ,1,0,0,15.204950657721053,0
NJ,1,0,0,21.49831309824892,0
NJ,1,0,0,25.36391899256568,0
NJ,1,0,0,19.184307384823494,0
NJ,1,0,0,21.83658658505784,0
NJ,1,0,0,21.256144133016797,0
NJ,1,0,0,23.62389544052728,0
NJ,1,0,0,26.070141490572368,0
NJ,1,0,0,20.79878735062639,0
NJ,1,0,0,19.198420724978774,0
NJ,1,0,0,20.198429022491002,0
NJ,1,0,0,27.49432511229942,0
NJ,1,0,0,27.54412935264773,0
NJ,1,0,0,23.20032243343313,0
NJ,1,0,0,23.73810181285408,0
NJ,1,0,0,20.251466141616234,0
NJ,1,0,0,24.853264455340067,0
NJ,1,0,0,21.30927175805522,0
NJ,1,0,0,19.640234988840195,0
NJ,1,0,0,22.713554872130768,0
NJ,1,0,0,21.16620243168103,0
NJ,1,0,0,22.613110559737052,0
NJ,1,0,0,21.926338197632987,0
NJ,1,0,0,22.99432372983893,0
NJ,1,0,0,22.367003061773477,0
NJ,1,0,0,27.262824599538902,0
NJ,1,0,0,24.107609606074067,0
NJ,1,0,0,21.081984745453546,0
NJ,1,0,0,23.50286946291122,0
NJ,1,0,0,20.38173115835496,0
NJ,1,0,0,21.99566167939796,0
PA,0,0,0,16.69646867131119,0
PA,0,0,0,16.644549354370156,0
PA,0,0,0,19.915847041439477,0
PA,0,0,0,15.56502177858875,0
PA,0,0,0,19.903022864242036,0
PA,0,0,0,18.446493685030003,0
PA,0,0,0,19.64550346538052,0
PA,0,0,0,21.516901228783258,0
PA,0,0,0,22.332044175915474,0
PA,0,0,0,20.660696351901592,0
PA,0,0,0,17.080259417957986,0
PA,0,0,0,21.29775640467732,0
PA,0,0,0,23.61940957126265,0
PA,0,0,0,20.40017996211433,0
PA,0,0,0,14.238097526814038,0
PA,0,0,0,16.00303968181881,0
PA,0,0,0,20.44759602322561,0
PA,0,0,0,18.662462426787723,0
PA,0,0,0,25.91304861215275,0
PA,0,0,0,18.156689532711216,0
PA,0,0,0,18.863011837290827,0
PA,0,0,0,21.056472655231335,0
PA,0,0,0,12.816670247141909,0
PA,0,0,0,21.98361162009624,0
PA,0,0,0,18.802684602711246,0
PA,0,0,0,15.548613939158592,0
PA,0,0,0,18.346505880192325,0
PA,0,0,0,22.773900870654334,0
PA,0,0,0,20.303324494430775,0
PA,0,0,0,11.83839598446766,0
PA,0,0,0,20.77100318114674,0
PA,0,0,0,18.634329750601893,0
PA,0,0,0,20.100082209936005,0
PA,0,0,0,15.924019844130168,0
PA,0,0,0,22.299067774429865,0
PA,0,0,0,22.259564287780822,0
PA,0,0,0,19.904528863040987,0
PA,0,0,0,19.538566566479535,0
PA,0,0,0,22.678397509790365,0
PA,0,0,0,20.872101044906014,0
PA,0,0,0,18.78067240026397,0
PA,0,0,0,19.001376131305577,0
PA,0,0,0,20.82874733664906,0
PA,0,0,0,24.6679905545002,0
PA,0,0,0,18.204776509244006,0
PA,0,0,0,18.299425315626312,0
PA,0,0,0,21.767431902932355,0
PA,0,0,0,18.043023149438437,0
PA,0,0,0,16.92302743594253,0
PA,0,0,0,16.566210673115293,0
PA,0,0,0,23.57957541681158,0
PA,0,0,0,17.12133794338553,0
PA,0,0,0,18.867691081308067,0
PA,0,0,0,15.34618894462779,0
PA,0,0,0,19.292003685899633,0
PA,0,0,0,18.383637006465907,0
PA,0,0,0,19.03061512373126,0
PA,0,0,0,18.323973842590757,0
PA,0,0,0,19.606974723199645,0
PA,0,0,0,18.999170343796756,0
PA,0,0,0,18.93292694293745,0
PA,0,0,0,17.559991697453977,0
PA,0,0,0,17.61796604907194,0
PA,0,0,0,21.892073259129926,0
PA,0,0,0,19.152183405851357,0
PA,0,0,0,22.84005935170667,0
PA,0,0,0,18.317818444291078,0
PA,0,0,0,17.926128358901348,0
PA,0,0,0,22.47865986294959,0
PA,0,0,0,19.103846721823754,0
PA,0,0,0,18.69030002234826,0
PA,0,0,0,18.53020309302217,0
PA,0,0,0,23.42046854156162,0
PA,0,0,0,19.65926531421431,0
PA,0,0,0,21.32643618285902,0
PA,0,0,0,22.57855299221669,0
PA,0,0,0,20.72556701581483,0
PA,0,0,0,16.55984494906965,0
PA,0,0,0,20.57916845328898,0
PA,0,0,0,23.157904460854787,0
NJ,1,1,1,24.763528254442825,1
NJ,1,1,1,22.96567306726521,1
NJ,1,1,1,20.88958207867823,1
NJ,1,1,1,24.891678105403145,1
NJ,1,1,1,17.16800694731561,1
NJ,1,1,1,25.360409789898647,1
NJ,1,1,1,25.893419588544713,1
NJ,1,1,1,19.89299701444717,1
NJ,1,1,1,22.604963233710134,1
NJ,1,1,1,17.334655938818752,1
NJ,1,1,1,22.165006413576112,1
NJ,1,1,1,20.644047154562774,1
NJ,1,1,1,18.63108119263102,1
NJ,1,1,1,23.05306990804505,1
NJ,1,1,1,26.917604975980773,1
NJ,1,1,1,24.986713237787864,1
NJ,1,1,1,21.17766510277477,1
NJ,1,1,1,26.417276764277563,1
NJ,1,1,1,24.92109800049339,1
NJ,1,1,1,28.045587609514456,1
NJ,1,1,1,21.556828828275336,1
NJ,1,1,1,25.02357142040835,1
NJ,1,1,1,27.687937919291834,1
NJ,1,1,1,17.021203435178933,1
NJ,1,1,1,24.44905409918389,1
NJ,1,1,1,19.299175790208654,1
NJ,1,1,1,20.578086934634154,1
NJ,1,1,1,22.539682147708902,1
NJ,1,1,1,23.274135698740306,1
NJ,1,1,1,27.170995029461416,1
NJ,1,1,1,22.884737268269795,1
NJ,1,1,1,22.33958949013739,1
NJ,1,1,1,20.525161105103464,1
NJ,1,1,1,19.356105290247296,1
NJ,1,1,1,19.093108176787325,1
NJ,1,1,1,24.72501733072609,1
NJ,1,1,1,19.906958543856593,1
NJ,1,1,1,26.880883740729978,1
NJ,1,1,1,24.120647827152332,1
NJ,1,1,1,25.93245271313806,1
NJ,1,1,1,21.851539351966174,1
NJ,1,1,1,26.557375620453946,1
NJ,1,1,1,21.370123817578843,1
NJ,1,1,1,22.334676667683375,1
NJ,1,1,1,18.26231813224824,1
NJ,1,1,1,18.473973643665744,1
NJ,1,1,1,20.54749822665151,1
NJ,1,1,1,23.52646822830513,1
NJ,1,1,1,23.36810548729254,1
NJ,1,1,1,24.460742676812707,1
NJ,1,1,1,23.062609187845016,1
NJ,1,1,1,17.765724237360637,1
NJ,1,1,1,20.815783723300108,1
NJ,1,1,1,21.06786547354425,1
NJ,1,1,1,23.62179687567323,1
NJ,1,1,1,24.59140071089122,1
NJ,1,1,1,20.258974017453642,1
NJ,1,1,1,18.148017882330443,1
NJ,1,1,1,23.590956203522943,1
NJ,1,1,1,26.15458740972841,1
NJ,1,1,1,26.191944650144933,1
NJ,1,1,1,21.361823575635235,1
NJ,1,1,1,21.771369402314154,1
NJ,1,1,1,20.597149665707523,1
NJ,1,1,1,25.799739354105448,1
NJ,1,1,1,21.873539227454113,1
NJ,1,1,1,24.278610802902968,1
NJ,1,1,1,22.4039137906193,1
NJ,1,1,1,24.888705420448716,1
NJ,1,1,1,26.982609745555127,1
NJ,1,1,1,21.859332494369205,1
NJ,1,1,1,23.032723179328247,1
NJ,1,1,1,22.23239243357394,1
NJ,1,1,1,21.84909501832702,1
NJ,1,1,1,20.371058552044538,1
NJ,1,1,1,18.812214875677125,1
NJ,1,1,1,15.310697160431328,1
NJ,1,1,1,22.311251297336632,1
NJ,1,1,1,21.894718011320332,1
NJ,1,1,1,24.519477069809838,1
PA,0,1,1,20.154617001504164,0
PA,0,1,1,16.066647582397863,0
PA,0,1,1,22.873412513333374,0
PA,0,1,1,27.591240404451504,0
PA,0,1,1,19.82836196197232,0
PA,0,1,1,23.229631642927572,0
PA,0,1,1,24.10291569005738,0
PA,0,1,1,17.974955542069967,0
PA,0,1,1,18.328600829691258,0
PA,0,1,1,22.486480167931784,0
PA,0,1,1,19.02946208740809,0
PA,0,1,1,17.069324421911553,0
PA,0,1,1,21.795044821436385,0
PA,0,1,1,27.331265298491854,0
PA,0,1,1,16.556998701143446,0
PA,0,1,1,18.50920527830085,0
PA,0,1,1,22.267742100825828,0
PA,0,1,1,19.195099688035654,0
PA,0,1,1,19.69512897617263,0
PA,0,1,1,20.221713127855093,0
PA,0,1,1,19.734681826412388,0
PA,0,1,1,20.205148401609854,0
PA,0,1,1,19.213260674860376,0
PA,0,1,1,23.1643836047286,0
PA,0,1,1,19.758306633202615,0
PA,0,1,1,19.013758445571305,0
PA,0,1,1,21.50350439257316,0
PA,0,1,1,22.9112000723013,0
PA,0,1,1,21.89187673948529,0
PA,0,1,1,22.336838381168686,0
PA,0,1,1,24.479011699196988,0
PA,0,1,1,15.218116185355107,0
PA,0,1,1,17.52238767868056,0
PA,0,1,1,18.24530841900036,0
PA,0,1,1,17.36136122493774,0
PA,0,1,1,21.26916801795175,0
PA,0,1,1,21.081620662535034,0
PA,0,1,1,24.22162022412236,0
PA,0,1,1,20.502314761681248,0
PA,0,1,1,17.596023033987038,0
PA,0,1,1,25.130552709494722,0
PA,0,1,1,24.457137425974548,0
PA,0,1,1,21.82928233505147,0
PA,0,1,1,26.23446790077219,0
PA,0,1,1,29.194445693383294,0
PA,0,1,1,19.414433526006555,0
PA,0,1,1,19.33407485520305,0
PA,0,1,1,23.483467359178665,0
PA,0,1,1,20.194236911816517,0
PA,0,1,1,23.455071245730043,0
PA,0,1,1,23.36274987606683,0
PA,0,1,1,19.590134301472883,0
PA,0,1,1,24.14027280039148,0
PA,0,1,1,23.37759541000534,0
PA,0,1,1,20.325480540173928,0
PA,0,1,1,24.346775865330493,0
PA,0,1,1,29.826563209399996,0
PA,0,1,1,23.308598716914098,0
PA,0,1,1,17.213598753552937,0
PA,0,1,1,20.31826512095776,0
PA,0,1,1,19.86955188482942,0
PA,0,1,1,18.94387634351361,0
PA,0,1,1,22.760561912322956,0
PA,0,1,1,26.56041366736706,0
PA,0,1,1,21.735383211547422,0
PA,0,1,1,18.320114128582507,0
PA,0,1,1,22.596159886052092,0
PA,0,1,1,17.736863722885666,0
PA,0,1,1,23.599334371831475,0
PA,0,1,1,21.747142569765035,0
PA,0,1,1,19.590294212998128,0
PA,0,1,1,18.892717657458764,0
PA,0,1,1,22.277132951942114,0
PA,0,1,1,24.3885278984267,0
PA,0,1,1,24.893987653240572,0
PA,0,1,1,21.502959064564063,0
PA,0,1,1,21.90810191100163,0
PA,0,1,1,20.51666761187409,0
PA,0,1,1,18.431931065732087,0
PA,0,1,1,18.760151779519227,0
NJ,1,2,1,27.68499593639171,1
NJ,1,2,1,21.855173604484683,1
NJ,1,2,1,28.157894037574565,1
NJ,1,2,1,22.17525492992867,1
NJ,1,2,1,19.217366210088116,1
NJ,1,2,1,22.18483362297408,1
NJ,1,2,1,24.717870039314974,1
NJ,1,2,1,23.334192471192512,1
NJ,1,2,1,25.29117594100523,1
NJ,1,2,1,29.92200583004065,1
NJ,1,2,1,24.664860417914493,1
NJ,1,2,1,23.772538292099497,1
NJ,1,2,1,22.41936667356731,1
NJ,1,2,1,23.176136927204894,1
NJ,1,2,1,28.402108443745416,1
NJ,1,2,1,27.068306833492386,1
NJ,1,2,1,28.444534413404845,1
NJ,1,2,1,24.51214726883821,1
NJ,1,2,1,22.086526714623428,1
NJ,1,2,1,24.01972874303941,1
NJ,1,2,1,23.168227428256365,1
NJ,1,2,1,27.837766934526382,1
NJ,1,2,1,25.958420622363555,1
NJ,1,2,1,18.637057923454865,1
NJ,1,2,1,20.558080986904777,1
NJ,1,2,1,23.05028555504461,1
NJ,1,2,1,28.638830592088457,1
NJ,1,2,1,21.93280686140424,1
NJ,1,2,1,24.302391832638527,1
NJ,1,2,1,24.961774277303597,1
NJ,1,2,1,25.32163521406789,1
NJ,1,2,1,25.531843751011312,1
NJ,1,2,1,22.260963461461905,1
NJ,1,2,1,26.546373551651428,1
NJ,1,2,1,22.031162560234417,1
NJ,1,2,1,26.393693843706625,1
NJ,1,2,1,22.829129408530346,1
NJ,1,2,1,22.547142646305762,1
NJ,1,2,1,23.61581686159856,1
NJ,1,2,1,21.501182711635646,1
NJ,1,2,1,25.013376248203173,1
NJ,1,2,1,29.55349829430596,1
NJ,1,2,1,17.61427354679858,1
NJ,1,2,1,24.832146944114445,1
NJ,1,2,1,17.213682649962443,1
NJ,1,2,1,24.960561218511103,1
NJ,1,2,1,17.927938645781204,1
NJ,1,2,1,21.88282518127178,1
NJ,1,2,1,24.269019701314836,1
NJ,1,2,1,19.991315955007273,1
NJ,1,2,1,24.146481811589553,1
NJ,1,2,1,25.605497239736522,1
NJ,1,2,1,26.00489231824756,1
NJ,1,2,1,20.10197365715628,1
NJ,1,2,1,25.95861854531502,1
NJ,1,2,1,22.318046324762992,1
NJ,1,2,1,25.286524368486,1
NJ,1,2,1,26.89907361248566,1
