date,cpi_all_items,cpi_core,unemp_rate,headline_yoy_pct,headline_mom_pct,core_yoy_pct,core_mom_pct,headline_minus_core_yoy
2019-05-01,255.296,262.217,3.6,1.7959105553606136,0.02468332856644384,1.97242800754438,0.08397042714227698,-0.17651745218376647
2019-06-01,255.213,262.739,3.6,1.671194894390049,-0.03251128102280676,2.0746001344216447,0.1990717611749071,-0.4034052400315957
2019-07-01,255.802,263.28,3.7,1.826331335037068,0.23078761661827762,2.1657049503490455,0.2059077639787077,-0.3393736153119775
2019-08-01,256.036,263.877,3.6,1.7376412106666406,0.09147700174354512,2.321135673598529,0.2267547857794039,-0.5834944629318883
2019-09-01,256.43,264.388,3.5,1.6844977040391562,0.1538846099767177,2.3300099083477743,0.19365082974263093,-0.6455122043086181
2019-10-01,257.155,264.97,3.6,1.7339736996186295,0.2827282299262768,2.3378148209658223,0.2201310195621753,-0.6038411213471928
2019-11-01,257.879,265.548,3.6,2.092290394862917,0.281542260504386,2.3546960942649298,0.2181379024040364,-0.26240569940201297
2019-12-01,258.63,266.02,3.6,2.3195274699624457,0.29122185210892493,2.2905988164406255,0.17774564297226014,0.02892865352182028
2020-01-01,259.127,266.716,3.6,2.599767976845202,0.19216641534238743,2.2817391837892886,0.2616344635741674,0.31802879305591336
2020-02-01,259.25,267.37,3.5,2.3413166797595197,0.04746707213065804,2.3676613601035346,0.2452046371421268,-0.026344680344014826
2020-03-01,258.076,267.054,4.4,1.4940399642909163,-0.4528447444551498,2.097741687598198,-0.11818827841568735,-0.6037017233072817
2020-04-01,256.032,265.746,14.8,0.3130472940411133,-0.7920147553434065,1.4309324152566472,-0.48978858208451603,-1.1178851212155339
2020-05-01,255.802,265.412,13.2,0.1982013035848551,-0.08983252093487382,1.2184564692601985,-0.12568392374673332,-1.0202551656753434
2020-06-01,257.042,265.849,11.0,0.7166562831830481,0.4847499237691677,1.1836841884912408,0.16464967672902286,-0.4670279053081927
2020-07-01,258.352,267.389,10.2,0.9968647625897997,0.5096443382793581,1.560695837131587,0.5792762056656242,-0.5638310745417874
2020-08-01,259.316,268.422,8.4,1.2810698495523853,0.3731343283582156,1.7223933878284248,0.38632853258735445,-0.44132353827603943
2020-09-01,259.997,268.933,7.8,1.3910228912373812,0.2626139536318739,1.7190644053436621,0.19037187711885561,-0.3280415141062809
2020-10-01,260.319,269.306,6.9,1.2303863428671624,0.1238475828567287,1.6364116692455521,0.1386962552011095,-0.40602532637838973
2020-11-01,260.911,269.981,6.7,1.1757452138405844,0.2274132890799363,1.6693780408814973,0.25064424854999157,-0.49363282704091294
2020-12-01,262.045,270.341,6.7,1.3204191315779434,0.4346309661148906,1.624313961356294,0.13334271670970566,-0.3038948297783506
2021-01-01,262.687,270.387,6.4,1.3738437137002402,0.24499608845809373,1.3763703714812836,0.017015547031329348,-0.00252665778104344
2021-02-01,263.579,270.793,6.2,1.6698167791706853,0.33956762230333837,1.280248344990098,0.15015514799159302,0.3895684341805872
2021-03-01,264.961,271.459,6.1,2.6678187820641908,0.524320981565296,1.6494791315614155,0.2459443190924393,1.0183396505027753
2021-04-01,266.614,273.66,6.1,4.133077115360573,0.6238653990587206,2.9780316542864504,0.8108038414641028,1.1550454610741223
2021-05-01,268.383,275.465,5.8,4.918257089467626,0.6635060424433847,3.7876961101984907,0.6595775780164903,1.1305609792691351
2021-06-01,270.654,277.651,5.9,5.295632620349999,0.8461787818155431,4.439362194328367,0.7935672408473149,0.8562704260216325
2021-07-01,271.903,278.648,5.4,5.245169381309234,0.4614747980816958,4.210719214328185,0.359083885885525,1.034450166981049
2021-08-01,272.676,278.997,5.1,5.152015301793966,0.2842925602144719,3.9396919775577244,0.1252476242427747,1.212323324236242
2021-09-01,273.91,279.698,4.7,5.351215590949132,0.4525517463950024,4.002855729865806,0.25125718197684943,1.3483598610833258
2021-10-01,276.55,281.668,4.5,6.235042390298062,0.9638202329232071,4.590317334184912,0.704331099972122,1.64472505611315
2021-11-01,278.919,283.406,4.1,6.901970403700863,0.8566262881938069,4.972572143965692,0.6170384992260303,1.929398259735171
2021-12-01,280.845,285.18,3.9,7.174340285065539,0.6905230550805275,5.488993530393094,0.6259571074712644,1.6853467546724454
2022-01-01,282.543,286.757,4.0,7.558805726967832,0.6046039630400957,6.05428515424189,0.5529840802300345,1.5045205727259425
2022-02-01,284.5,288.273,3.9,7.937278766517819,0.6926379347568234,6.4551151617656455,0.5286706165847699,1.4821636047521736
2022-03-01,287.674,289.056,3.7,8.572204966013853,1.115641476274165,6.482378554404167,0.27161752921707194,2.0898264116096863
2022-04-01,288.561,290.514,3.7,8.231750770777225,0.30833512934780316,6.158737119052837,0.5044005313849409,2.073013651724388
2022-05-01,291.298,292.063,3.6,8.538171195642065,0.9484996239963239,6.0254478790408905,0.5331928925972562,2.512723316601174
2022-06-01,294.957,294.05,3.6,8.979361103105798,1.2561019986405686,5.906335651591377,0.6803326679517774,3.0730254515144217
2022-07-01,294.913,295.088,3.5,8.462576727730099,-0.014917428642136077,5.899916740834321,0.35300119027377175,2.5626599868957776
2022-08-01,295.097,296.535,3.6,8.222579178218826,0.062391281496565476,6.286089097732228,0.4903621970395289,1.9364900804865979
2022-09-01,296.349,298.226,3.5,8.192106896425821,0.42426727482827165,6.624287624509306,0.5702530898544778,1.5678192719165152
2022-10-01,298.007,299.399,3.6,7.758813957693,0.5594754832984217,6.294999786983246,0.3933258669599482,1.463814170709754
2022-11-01,298.786,300.325,3.6,7.122856456533988,0.2614032556282231,5.969880665899807,0.30928627016122423,1.1529757906341809
2022-12-01,298.832,301.394,3.5,6.404600402357152,0.01539563433359259,5.685531944736666,0.35594772329976543,0.7190684576204864
2023-01-01,300.42,302.642,3.5,6.327178517960097,0.5314022594635093,5.539533472591773,0.4140759271916483,0.7876450453683237
2023-02-01,301.45,304.123,3.6,5.957820738137087,0.3428533386591992,5.498260329618088,0.4893570621394172,0.4595604085189997
2023-03-01,301.821,305.147,3.5,4.917719362889961,0.12307181953890023,5.566741392671326,0.3367058722950844,-0.6490220297813654
2023-04-01,302.845,306.534,3.4,4.950079879124369,0.3392739405144063,5.514364195873522,0.4545350273802429,-0.5642843167491529
2023-05-01,303.334,307.652,3.6,4.131851231385042,0.1614687381333635,5.337547036084689,0.3647229997324919,-1.2056958046996469
2023-06-01,304.014,308.322,3.6,3.070617072997095,0.224175331482801,4.853596327155252,0.2177785289873002,-1.7829792541581568
2023-07-01,304.609,308.96,3.5,3.287749268428297,0.1957146710348745,4.700970557935236,0.20692652486684615,-1.4132212895069385
2023-08-01,306.082,309.58,3.7,3.722504803505289,0.4835707415079771,4.399143440066089,0.20067322630761275,-0.6766386365608001
2023-09-01,307.276,310.539,3.7,3.687206638119256,0.3900915440960384,4.128747996485882,0.3097745332385715,-0.4415413583666261
2023-10-01,307.696,311.457,3.9,3.2512659098611785,0.13668493471667986,4.027401561127464,0.29561504352111356,-0.7761356512662854
2023-11-01,308.148,312.392,3.7,3.1333462745911866,0.14689823722116024,4.017980521102138,0.30020195404181216,-0.8846342465109513
2023-12-01,308.741,313.195,3.8,3.3159099427102934,0.1924399963653789,3.9154727698627045,0.25704883607775564,-0.5995628271524112
2024-01-01,309.698,314.319,3.7,3.0883429864855705,0.30996854969052023,3.8583540949372663,0.3588818467727739,-0.7700111084516958
2024-02-01,310.967,315.564,3.9,3.157074141648697,0.40975401843086345,3.7619647313751337,0.39609441363710474,-0.6048905897264367
2024-03-01,312.345,316.792,3.9,3.4868349120836584,0.4431338373525273,3.8161935067360986,0.3891445158509699,-0.3293585946524402
2024-04-01,313.023,317.649,3.9,3.3607951262196734,0.21706766556210955,3.6260251717590952,0.27052450819466944,-0.26523004553942187
2024-05-01,313.175,318.095,3.9,3.244278584003113,0.04855873210594108,3.394419668976645,0.14040654936740005,-0.15014108497353185
2024-06-01,313.044,318.39,4.1,2.9702579486470926,-0.041829647960411886,3.2654173234475614,0.09273959037392476,-0.29515937480046883
2024-07-01,313.569,318.94,4.2,2.9414757935583014,0.16770805381991494,3.2301916105644812,0.17274411884795615,-0.2887158170061799
2024-08-01,314.062,319.75,4.2,2.607144490692037,0.1572221743858515,3.2850959364300047,0.25396626324700744,-0.6779514457379676
2024-09-01,314.732,320.732,4.1,2.4264830315416708,0.2133336729690294,3.2823574494668994,0.30711493354182995,-0.8558744179252287
2024-10-01,315.631,321.731,4.1,2.578844053871343,0.2856398459641696,3.298689706765301,0.3114750009353573,-0.7198456528939579
2024-11-01,316.528,322.657,4.2,2.719472461284833,0.28419261732848256,3.2859356193500444,0.28781808405158316,-0.5664631580652113
2024-12-01,317.604,323.259,4.1,2.870690967509981,0.3399383308901438,3.2133335461932644,0.18657583749928097,-0.3426425786832832
